Name,Team,Opponent,Stat,Line,Date,Time,Sport
Nico Collins,HOU,KC,Fantasy Score,17.0,2024-12-21,10:00am,NFL
Nico Collins,HOU,KC 1st Half,Receiving Yards,41.5,2024-12-21,10:00am,NFL1H
Junhao,UP,OMG MAP 1,MAP 1 Kills,2.5,2024-12-19,12:00am,LoL
Goga Bitadze,ORL,OKC,Blks+Stls,2.5,2024-12-19,04:10pm,NBA
Goga Bitadze,ORL,OKC 1st Half,Pts+Rebs+Asts,11.5,2024-12-19,04:10pm,NBA1H
Goga Bitadze,ORL,OKC,Rebs+Asts,11.5,2024-12-19,04:10pm,NBA
Kentavious Caldwell-Pope,ORL,OKC,Points,8.5,2024-12-19,04:10pm,NBA
Goga Bitadze,ORL,OKC,Pts+Rebs,19.5,2024-12-19,04:10pm,NBA
Kentavious Caldwell-Pope,ORL,OKC 1st Half,Points,4.5,2024-12-19,04:10pm,NBA1H
Goga Bitadze,ORL,OKC,Pts+Asts,13.5,2024-12-19,04:10pm,NBA
Goga Bitadze,ORL,OKC,Pts+Rebs+Asts,22.5,2024-12-19,04:10pm,NBA
Tank Dell,HOU,KC,Fantasy Score,8.5,2024-12-21,10:00am,NFL
Travis Kelce,KC,HOU,Receiving Yards,50.5,2024-12-21,10:00am,NFL
Tank Dell,HOU,KC 1st Half,Fantasy Score,4.5,2024-12-21,10:00am,NFL1H
Saber,UP,OMG MAP 1,MAP 1 Kills,3.0,2024-12-19,12:00am,LoL
Luguentz Dort,OKC,ORL 1st Half,Points,5.5,2024-12-19,04:10pm,NBA1H
Luguentz Dort,OKC,ORL,Pts+Asts,10.5,2024-12-19,04:10pm,NBA
Luguentz Dort,OKC,ORL 1st Half,Pts+Rebs+Asts,8.0,2024-12-19,04:10pm,NBA1H
Luguentz Dort,OKC,ORL,Pts+Rebs+Asts,15.5,2024-12-19,04:10pm,NBA
Luguentz Dort,OKC,ORL,Pts+Rebs,13.5,2024-12-19,04:10pm,NBA
Luguentz Dort,OKC,ORL,Points,9.5,2024-12-19,04:10pm,NBA
Luguentz Dort,OKC,ORL,Blocked Shots,0.5,2024-12-19,04:10pm,NBA
Tank Dell,HOU,KC,Receiving Yards,37.5,2024-12-21,10:00am,NFL
Dalton Schultz,HOU,KC 1st Half,Fantasy Score,3.5,2024-12-21,10:00am,NFL1H
Tank Dell,HOU,KC,Receptions,3.5,2024-12-21,10:00am,NFL
Tank Dell,HOU,KC 1st Half,Receiving Yards,22.5,2024-12-21,10:00am,NFL1H
Dalton Schultz,HOU,KC,Fantasy Score,7.5,2024-12-21,10:00am,NFL
Tank Dell,HOU,KC,Longest Reception,18.5,2024-12-21,10:00am,NFL
DeAndre Hopkins,KC,HOU,Receiving Yards,41.5,2024-12-21,10:00am,NFL
Wako,UP,OMG MAP 1,MAP 1 Kills,3.5,2024-12-19,12:00am,LoL
Anthony Black,ORL,OKC 1st Half,Pts+Rebs+Asts,8.0,2024-12-19,04:10pm,NBA1H
Anthony Black,ORL,OKC,Rebs+Asts,6.5,2024-12-19,04:10pm,NBA
Anthony Black,ORL,OKC,Pts+Rebs,11.5,2024-12-19,04:10pm,NBA
Wendell Carter Jr.,ORL,OKC 1st Half,Points,3.5,2024-12-19,04:10pm,NBA1H
Anthony Black,ORL,OKC,Steals,0.5,2024-12-19,04:10pm,NBA
Wendell Carter Jr.,ORL,OKC,Rebounds,8.0,2024-12-19,04:10pm,NBA
Anthony Black,ORL,OKC,3-PT Made,0.5,2024-12-19,04:10pm,NBA
Wendell Carter Jr.,ORL,OKC,Points,8.0,2024-12-19,04:10pm,NBA
Wendell Carter Jr.,ORL,OKC,Pts+Rebs,16.0,2024-12-19,04:10pm,NBA
Anthony Black,ORL,OKC,Pts+Rebs+Asts,15.5,2024-12-19,04:10pm,NBA
Anthony Black,ORL,OKC,Assists,3.5,2024-12-19,04:10pm,NBA
Anthony Black,ORL,OKC,Pts+Asts,12.5,2024-12-19,04:10pm,NBA
Anthony Black,ORL,OKC,Points,8.5,2024-12-19,04:10pm,NBA
Anthony Black,ORL,OKC 1st Half,Points,4.5,2024-12-19,04:10pm,NBA1H
Ka'imi Fairbairn,HOU,KC,Fantasy Score,8.0,2024-12-21,10:00am,NFL
Xavier Worthy,KC,HOU,Rush+Rec Yds,44.5,2024-12-21,10:00am,NFL
Ka'imi Fairbairn,HOU,KC 1st Half,Fantasy Score,4.0,2024-12-21,10:00am,NFL1H
Xavier Worthy,KC,HOU,Receiving Yards,39.5,2024-12-21,10:00am,NFL
Flandre,AL,SG MAP 1,MAP 1 Kills,4.0,2024-12-19,01:00am,LoL
Alex Caruso,OKC,ORL,Pts+Asts,7.5,2024-12-19,04:10pm,NBA
Alex Caruso,OKC,ORL 1st Half,Pts+Rebs+Asts,5.5,2024-12-19,04:10pm,NBA1H
Alex Caruso,OKC,ORL,Points,5.5,2024-12-19,04:10pm,NBA
Alex Caruso,OKC,ORL,Pts+Rebs+Asts,10.5,2024-12-19,04:10pm,NBA
Alex Caruso,OKC,ORL,Pts+Rebs,8.5,2024-12-19,04:10pm,NBA
Noah Gray,KC,HOU,Receiving Yards,23.5,2024-12-21,10:00am,NFL
Tarzan,AL,SG MAP 1,MAP 1 Kills,4.0,2024-12-19,01:00am,LoL
Tristan Da Silva,ORL,OKC,Pts+Rebs+Asts,13.5,2024-12-19,04:10pm,NBA
Tristan Da Silva,ORL,OKC 1st Half,Points,4.5,2024-12-19,04:10pm,NBA1H
Tristan Da Silva,ORL,OKC,Blks+Stls,0.5,2024-12-19,04:10pm,NBA
Tristan Da Silva,ORL,OKC,Pts+Rebs,12.5,2024-12-19,04:10pm,NBA
Tristan Da Silva,ORL,OKC,Points,8.5,2024-12-19,04:10pm,NBA
Tristan Da Silva,ORL,OKC 1st Half,Pts+Rebs+Asts,7.0,2024-12-19,04:10pm,NBA1H
Shanks,AL,SG MAP 1,MAP 1 Kills,6.5,2024-12-19,01:00am,LoL
Hope,AL,SG MAP 1,MAP 1 Kills,7.0,2024-12-19,01:00am,LoL
Kentavious Caldwell-Pope,ORL,OKC,Pts+Asts,10.5,2024-12-19,04:10pm,NBA
Kentavious Caldwell-Pope,ORL,OKC,Blks+Stls,1.5,2024-12-19,04:10pm,NBA
Kentavious Caldwell-Pope,ORL,OKC 1st Half,Pts+Rebs+Asts,7.0,2024-12-19,04:10pm,NBA1H
Kentavious Caldwell-Pope,ORL,OKC,Pts+Rebs,11.5,2024-12-19,04:10pm,NBA
Kentavious Caldwell-Pope,ORL,OKC,Pts+Rebs+Asts,13.5,2024-12-19,04:10pm,NBA
Langx,SG,AL MAP 1,MAP 1 Kills,2.0,2024-12-19,01:00am,LoL
Kakao,SG,AL MAP 1,MAP 1 Kills,2.0,2024-12-19,01:00am,LoL
Wendell Carter Jr.,ORL,OKC,Rebs+Asts,10.5,2024-12-19,04:10pm,NBA
Wendell Carter Jr.,ORL,OKC 1st Half,Pts+Rebs+Asts,10.0,2024-12-19,04:10pm,NBA1H
Wendell Carter Jr.,ORL,OKC,Pts+Rebs+Asts,19.5,2024-12-19,04:10pm,NBA
xiaocaobao,SG,AL MAP 1,MAP 1 Kills,2.5,2024-12-19,01:00am,LoL
Joe Mixon,HOU,KC,Rush Yards,59.5,2024-12-21,10:00am,NFL
Joe Mixon,HOU,KC,Rush+Rec Yds,86.5,2024-12-21,10:00am,NFL
Joe Mixon,HOU,KC 1st Half,Rush Yards,31.5,2024-12-21,10:00am,NFL1H
Joe Mixon,HOU,KC,Receiving Yards,22.5,2024-12-21,10:00am,NFL
Puff,SG,AL MAP 1,MAP 1 Kills,2.5,2024-12-19,01:00am,LoL
Jonathan Isaac,ORL,OKC,Steals,0.5,2024-12-19,04:10pm,NBA
Jonathan Isaac,ORL,OKC,Pts+Rebs,9.5,2024-12-19,04:10pm,NBA
Isiah Pacheco,KC,HOU,Rush Yards,56.5,2024-12-21,10:00am,NFL
Isiah Pacheco,KC,HOU 1st Half,Rush Yards,27.5,2024-12-21,10:00am,NFL1H
Isiah Pacheco,KC,HOU,Rush+Rec Yds,68.5,2024-12-21,10:00am,NFL
Isiah Pacheco,KC,HOU,Rush Attempts,14.0,2024-12-21,10:00am,NFL
Isiah Pacheco,KC,HOU,Receiving Yards,7.5,2024-12-21,10:00am,NFL
Hery,OMG,SG MAP 1,MAP 1 Kills,3.0,2024-12-19,02:00am,LoL
Dalton Schultz,HOU,KC,Longest Reception,15.5,2024-12-21,10:00am,NFL
Dalton Schultz,HOU,KC,Receiving Yards,32.5,2024-12-21,10:00am,NFL
Heng,OMG,SG MAP 1,MAP 1 Kills,3.5,2024-12-19,02:00am,LoL
Linfeng,OMG,SG MAP 1,MAP 1 Kills,5.5,2024-12-19,02:00am,LoL
Starry,OMG,SG MAP 1,MAP 1 Kills,7.0,2024-12-19,02:00am,LoL
Langx,SG,OMG MAP 1,MAP 1 Kills,2.0,2024-12-19,02:00am,LoL
Kakao,SG,OMG MAP 1,MAP 1 Kills,2.5,2024-12-19,02:00am,LoL
xiaocaobao,SG,OMG MAP 1,MAP 1 Kills,2.5,2024-12-19,02:00am,LoL
Puff,SG,OMG MAP 1,MAP 1 Kills,2.5,2024-12-19,02:00am,LoL
Harrison Butker,KC,HOU,Kicking Points,7.0,2024-12-21,10:00am,NFL
1Jiang,UP,AL MAP 1,MAP 1 Kills,2.5,2024-12-19,03:00am,LoL
Saber,UP,AL MAP 1,MAP 1 Kills,3.0,2024-12-19,03:00am,LoL
Wako,UP,AL MAP 1,MAP 1 Kills,3.0,2024-12-19,03:00am,LoL
Flandre,AL,UP MAP 1,MAP 1 Kills,3.5,2024-12-19,03:00am,LoL
Tarzan,AL,UP MAP 1,MAP 1 Kills,3.0,2024-12-19,03:00am,LoL
Shanks,AL,UP MAP 1,MAP 1 Kills,6.5,2024-12-19,03:00am,LoL
Hope,AL,UP MAP 1,MAP 1 Kills,6.5,2024-12-19,03:00am,LoL
Hery,OMG,AL MAP 1,MAP 1 Kills,1.5,2024-12-19,04:00am,LoL
Heng,OMG,AL MAP 1,MAP 1 Kills,2.0,2024-12-19,04:00am,LoL
Linfeng,OMG,AL MAP 1,MAP 1 Kills,3.0,2024-12-19,04:00am,LoL
Starry,OMG,AL MAP 1,MAP 1 Kills,3.0,2024-12-19,04:00am,LoL
Flandre,AL,OMG MAP 1,MAP 1 Kills,3.0,2024-12-19,04:00am,LoL
Tarzan,AL,OMG MAP 1,MAP 1 Kills,3.0,2024-12-19,04:00am,LoL
Shanks,AL,OMG MAP 1,MAP 1 Kills,6.5,2024-12-19,04:00am,LoL
Hope,AL,OMG MAP 1,MAP 1 Kills,5.5,2024-12-19,04:00am,LoL
1Jiang,UP,SG MAP 1,MAP 1 Kills,3.5,2024-12-19,05:00am,LoL
Junhao,UP,SG MAP 1,MAP 1 Kills,4.0,2024-12-19,05:00am,LoL
Pape Sarr,Tottenham,Man Utd,Fouls,1.5,2024-12-19,12:00pm,SOCCER
Chris Landman,Chris Landman,Lok Yin Lee,180's Thrown,3.0,2024-12-19,04:45am,DARTS
Saber,UP,SG MAP 1,MAP 1 Kills,5.5,2024-12-19,05:00am,LoL
LaMelo Ball,CHA,WAS,Points,26.5,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS,Rebounds,5.5,2024-12-19,04:10pm,NBA
LaMelo Ball,CHA,WAS 1st Half,Pts+Rebs+Asts,19.5,2024-12-19,04:10pm,NBA1H
Brandon Miller,CHA,WAS,Pts+Rebs+Asts,30.5,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS 1st Half,Points,11.0,2024-12-19,04:10pm,NBA1H
LaMelo Ball,CHA,WAS,Pts+Asts,33.5,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS 1st Half,Pts+Rebs+Asts,16.0,2024-12-19,04:10pm,NBA1H
Brandon Miller,CHA,WAS,Pts+Rebs,27.5,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS,Points,21.5,2024-12-19,04:10pm,NBA
LaMelo Ball,CHA,WAS,Assists,7.5,2024-12-19,04:10pm,NBA
LaMelo Ball,CHA,WAS 1st Half,Points,13.5,2024-12-19,04:10pm,NBA1H
LaMelo Ball,CHA,WAS,Pts+Rebs,32.0,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS,Assists,3.5,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS,3-PT Made,3.5,2024-12-19,04:10pm,NBA
LaMelo Ball,CHA,WAS,Pts+Rebs+Asts,38.5,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS,Turnovers,2.5,2024-12-19,04:10pm,NBA
LaMelo Ball,CHA,WAS,Rebs+Asts,12.5,2024-12-19,04:10pm,NBA
Brandon Miller,CHA,WAS,Pts+Asts,25.5,2024-12-19,04:10pm,NBA
Callan Rydz,Callan Rydz,Romeo Grbavac,180's Thrown,4.0,2024-12-19,05:45am,DARTS
Alex Sarr,WAS,CHA,Pts+Rebs+Asts,19.5,2024-12-19,04:10pm,NBA
Alex Sarr,WAS,CHA,Blks+Stls,2.5,2024-12-19,04:10pm,NBA
Jordan Poole,WAS,CHA,Points,22.5,2024-12-19,04:10pm,NBA
Alex Sarr,WAS,CHA,Pts+Asts,12.5,2024-12-19,04:10pm,NBA
Jordan Poole,WAS,CHA 1st Half,Points,11.5,2024-12-19,04:10pm,NBA1H
Alex Sarr,WAS,CHA 1st Half,Pts+Rebs+Asts,10.0,2024-12-19,04:10pm,NBA1H
Jordan Poole,WAS,CHA,Assists,5.5,2024-12-19,04:10pm,NBA
Lamar Jackson,BAL,PIT 1st Half,Rush Yards,22.5,2024-12-21,01:30pm,NFL1H
Lamar Jackson,BAL,PIT,Rush Yards,47.5,2024-12-21,01:30pm,NFL
Lamar Jackson,BAL,PIT 1st Half,Pass Yards,107.5,2024-12-21,01:30pm,NFL1H
Lamar Jackson,BAL,PIT,Pass+Rush Yds,276.5,2024-12-21,01:30pm,NFL
Lamar Jackson,BAL,PIT,Pass Attempts,29.0,2024-12-21,01:30pm,NFL
Lamar Jackson,BAL,PIT,Pass Yards,225.5,2024-12-21,01:30pm,NFL
Yann Sommer,Inter,Como,Goals Allowed,0.5,2024-12-23,11:45am,SOCCER
Langx,SG,UP MAP 1,MAP 1 Kills,2.5,2024-12-19,05:00am,LoL
Romeo Grbavac,Romeo Grbavac,Callan Rydz,180's Thrown,2.0,2024-12-19,05:45am,DARTS
Josh Green,CHA,WAS,Pts+Rebs,12.5,2024-12-19,04:10pm,NBA
Miles Bridges,CHA,WAS,Rebounds,6.5,2024-12-19,04:10pm,NBA
Miles Bridges,CHA,WAS,Pts+Rebs,24.5,2024-12-19,04:10pm,NBA
Josh Green,CHA,WAS,Pts+Rebs+Asts,14.0,2024-12-19,04:10pm,NBA
Josh Green,CHA,WAS,Rebounds,3.5,2024-12-19,04:10pm,NBA
Miles Bridges,CHA,WAS 1st Half,Points,9.0,2024-12-19,04:10pm,NBA1H
Josh Green,CHA,WAS 1st Half,Points,4.5,2024-12-19,04:10pm,NBA1H
Miles Bridges,CHA,WAS,Points,17.5,2024-12-19,04:10pm,NBA
Josh Green,CHA,WAS 1st Half,Pts+Rebs+Asts,7.5,2024-12-19,04:10pm,NBA1H
Josh Green,CHA,WAS,Points,8.5,2024-12-19,04:10pm,NBA
Josh Green,CHA,WAS,Pts+Asts,10.5,2024-12-19,04:10pm,NBA
Russell Wilson,PIT,BAL,Pass Yards,214.5,2024-12-21,01:30pm,NFL
Kakao,SG,UP MAP 1,MAP 1 Kills,2.5,2024-12-19,05:00am,LoL
Martin Lukeman,Martin Lukeman,Nitin Kumar,180's Thrown,3.0,2024-12-19,06:45am,DARTS
Jordan Poole,WAS,CHA,Rebs+Asts,8.5,2024-12-19,04:10pm,NBA
Bilal Coulibaly,WAS,CHA,Pts+Rebs,19.0,2024-12-19,04:10pm,NBA
Mark Williams,CHA,WAS,Pts+Asts,9.5,2024-12-19,04:10pm,NBA
Bilal Coulibaly,WAS,CHA,Rebounds,5.0,2024-12-19,04:10pm,NBA
Bilal Coulibaly,WAS,CHA,Rebs+Asts,8.5,2024-12-19,04:10pm,NBA
Jordan Poole,WAS,CHA 1st Half,Pts+Rebs+Asts,16.0,2024-12-19,04:10pm,NBA1H
Bilal Coulibaly,WAS,CHA 1st Half,Pts+Rebs+Asts,12.5,2024-12-19,04:10pm,NBA1H
Bilal Coulibaly,WAS,CHA,Pts+Rebs+Asts,22.5,2024-12-19,04:10pm,NBA
Bilal Coulibaly,WAS,CHA 1st Half,Points,7.5,2024-12-19,04:10pm,NBA1H
Bilal Coulibaly,WAS,CHA,Pts+Asts,17.0,2024-12-19,04:10pm,NBA
Bilal Coulibaly,WAS,CHA,Points,14.0,2024-12-19,04:10pm,NBA
Zay Flowers,BAL,PIT 1st Half,Receiving Yards,27.5,2024-12-21,01:30pm,NFL1H
Zay Flowers,BAL,PIT,Receiving Yards,59.5,2024-12-21,01:30pm,NFL
xiaocaobao,SG,UP MAP 1,MAP 1 Kills,3.5,2024-12-19,05:00am,LoL
Gabriel Clemens,Gabriel Clemens,Robert Owen,180's Thrown,5.0,2024-12-19,07:45am,DARTS
Miles Bridges,CHA,WAS,Pts+Asts,20.5,2024-12-19,04:10pm,NBA
Alex Sarr,WAS,CHA 1st Half,Points,5.5,2024-12-19,04:10pm,NBA1H
LaMelo Ball,CHA,WAS,Blks+Stls,1.5,2024-12-19,04:10pm,NBA
Alex Sarr,WAS,CHA,Points,11.0,2024-12-19,04:10pm,NBA
LaMelo Ball,CHA,WAS,Turnovers,3.5,2024-12-19,04:10pm,NBA
Alex Sarr,WAS,CHA,Rebounds,6.5,2024-12-19,04:10pm,NBA
Alex Sarr,WAS,CHA,Pts+Rebs,17.5,2024-12-19,04:10pm,NBA
Puff,SG,UP MAP 1,MAP 1 Kills,3.0,2024-12-19,05:00am,LoL
Robert Owen,Robert Owen,Gabriel Clemens,180's Thrown,3.5,2024-12-19,07:45am,DARTS
Jordan Poole,WAS,CHA,3-PT Made,3.5,2024-12-19,04:10pm,NBA
Mark Williams,CHA,WAS,Pts+Rebs,15.5,2024-12-19,04:10pm,NBA
Jordan Poole,WAS,CHA,Pts+Rebs+Asts,31.5,2024-12-19,04:10pm,NBA
Miles Bridges,CHA,WAS 1st Half,Pts+Rebs+Asts,14.0,2024-12-19,04:10pm,NBA1H
Rashod Bateman,BAL,PIT,Receiving Yards,39.5,2024-12-21,01:30pm,NFL
Rashod Bateman,BAL,PIT 1st Half,Receiving Yards,17.5,2024-12-21,01:30pm,NFL1H
Nick Kenny,Nick Kenny,Stowe Buntz,180's Thrown,3.0,2024-12-19,11:15am,DARTS
Mark Williams,CHA,WAS,Pts+Rebs+Asts,15.5,2024-12-19,04:10pm,NBA
Jordan Poole,WAS,CHA,Pts+Rebs,25.5,2024-12-19,04:10pm,NBA
Stowe Buntz,Stowe Buntz,Nick Kenny,180's Thrown,2.5,2024-12-19,11:15am,DARTS
Mensur Suljovic,Mensur Suljovic,Matt Campbell,180's Thrown,2.5,2024-12-19,12:15pm,DARTS
Miles Bridges,CHA,WAS,Turnovers,1.5,2024-12-19,04:10pm,NBA
Miles Bridges,CHA,WAS,Pts+Rebs+Asts,27.5,2024-12-19,04:10pm,NBA
Matt Campbell,Matt Campbell,Mensur Suljovic,180's Thrown,2.5,2024-12-19,12:15pm,DARTS
Scott Williams,Scott Williams,Niko Springer,180's Thrown,5.0,2024-12-19,01:15pm,DARTS
Niko Springer,Niko Springer,Scott Williams,180's Thrown,4.0,2024-12-19,01:15pm,DARTS
Michael Smith,Michael Smith,Kevin Doets,180's Thrown,5.0,2024-12-19,02:15pm,DARTS
Kevin Doets,Kevin Doets,Michael Smith,180's Thrown,4.5,2024-12-19,02:15pm,DARTS
Derrick Henry,BAL,PIT 1st Half,Rush Yards,44.5,2024-12-21,01:30pm,NFL1H
Derrick Henry,BAL,PIT,Rush Attempts,18.5,2024-12-21,01:30pm,NFL
Derrick Henry,BAL,PIT,Rush Yards,82.5,2024-12-21,01:30pm,NFL
JC French,GSO,SHS,Pass Yards,227.5,2024-12-19,04:00pm,CFB
Mark Andrews,BAL,PIT 1st Half,Receiving Yards,17.5,2024-12-21,01:30pm,NFL1H
Mark Andrews,BAL,PIT,Receiving Yards,35.5,2024-12-21,01:30pm,NFL
Unknown Player,Unknown Team,SHS,Longest Rush,18.5,2024-12-19,04:00pm,Unknown League
Unknown Player,Unknown Team,SHS,Rush Yards,72.5,2024-12-19,04:00pm,Unknown League
Derwin Burgess,GSO,SHS,Receiving Yards,49.5,2024-12-19,04:00pm,CFB
Josh Dallas,GSO,SHS,Receiving Yards,47.5,2024-12-19,04:00pm,CFB
Gavin Stewart,GSO,SHS,Kicking Points,6.5,2024-12-19,04:00pm,CFB
Tyler Huff,JVS,OHI,Rush Yards,81.5,2024-12-20,09:00am,CFB
Tre Stewart,JVS,OHI,Rush Attempts,23.5,2024-12-20,09:00am,CFB
Tyler Huff,JVS,OHI,Pass Yards,146.5,2024-12-20,09:00am,CFB
Tyler Huff,JVS,OHI,Pass+Rush Yds,249.5,2024-12-20,09:00am,CFB
Parker Navarro,OHI,JVS,Rush Attempts,14.0,2024-12-20,09:00am,CFB
Tyler Huff,JVS,OHI,Pass Attempts,19.5,2024-12-20,09:00am,CFB
Parker Navarro,OHI,JVS,Pass Completions,13.5,2024-12-20,09:00am,CFB
Parker Navarro,OHI,JVS,Pass Attempts,22.5,2024-12-20,09:00am,CFB
Parker Navarro,OHI,JVS,Rush Yards,60.5,2024-12-20,09:00am,CFB
Parker Navarro,OHI,JVS,Pass+Rush Yds,259.5,2024-12-20,09:00am,CFB
Parker Navarro,OHI,JVS,Pass Yards,170.5,2024-12-20,09:00am,CFB
Tre Stewart,JVS,OHI,Receiving Yards,14.5,2024-12-20,09:00am,CFB
Tre Stewart,JVS,OHI,Rush Yards,108.5,2024-12-20,09:00am,CFB
Anthony Tyus,OHI,JVS,Rush Yards,90.5,2024-12-20,09:00am,CFB
Chase Hendricks,OHI,JVS,Receiving Yards,41.5,2024-12-20,09:00am,CFB
Coleman Owen,OHI,JVS,Receiving Yards,70.5,2024-12-20,09:00am,CFB
Garrison Rippa,JVS,OHI,Kicking Points,6.5,2024-12-20,09:00am,CFB
Gianni Spetic,OHI,JVS,Kicking Points,7.0,2024-12-20,09:00am,CFB
Lauri Markkanen,UTA,DET,Pts+Rebs,25.5,2024-12-19,04:10pm,NBA
Lauri Markkanen,UTA,DET,Pts+Asts,21.0,2024-12-19,04:10pm,NBA
Lauri Markkanen,UTA,DET,3-PT Made,2.5,2024-12-19,04:10pm,NBA
Lauri Markkanen,UTA,DET 1Q,Rebounds,1.5,2024-12-19,04:10pm,NBA1Q
Lauri Markkanen,UTA,DET,Pts+Rebs+Asts,28.0,2024-12-19,04:10pm,NBA
Lauri Markkanen,UTA,DET,Turnovers,1.5,2024-12-19,04:10pm,NBA
Lauri Markkanen,UTA,DET 1st Half,Pts+Rebs+Asts,14.0,2024-12-19,04:10pm,NBA1H
Lauri Markkanen,UTA,DET,Rebounds,6.0,2024-12-19,04:10pm,NBA
Lauri Markkanen,UTA,DET 1st Half,Points,9.0,2024-12-19,04:10pm,NBA1H
Lauri Markkanen,UTA,DET,Points,19.0,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA 1st Half,Points,12.0,2024-12-19,04:10pm,NBA1H
Lauri Markkanen,UTA,DET 1Q,Assists,0.5,2024-12-19,04:10pm,NBA1Q
Cade Cunningham,DET,UTA,Pts+Rebs,30.5,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA,Rebs+Asts,17.5,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA,Rebounds,6.5,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA,Pts+Asts,35.5,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA,Assists,10.5,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA 1Q,Points,5.5,2024-12-19,04:10pm,NBA1Q
Cade Cunningham,DET,UTA,Points,24.0,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA 1st Half,Pts+Rebs+Asts,20.5,2024-12-19,04:10pm,NBA1H
Cade Cunningham,DET,UTA,Pts+Rebs+Asts,41.5,2024-12-19,04:10pm,NBA
Cade Cunningham,DET,UTA 1Q,Rebounds,1.5,2024-12-19,04:10pm,NBA1Q
Jaden Ivey,DET,UTA 1st Half,Points,8.0,2024-12-19,04:10pm,NBA1H
Collin Sexton,UTA,DET,Pts+Rebs+Asts,21.5,2024-12-19,04:10pm,NBA
Collin Sexton,UTA,DET 1Q,Points,3.5,2024-12-19,04:10pm,NBA1Q
Collin Sexton,UTA,DET,Pts+Asts,19.0,2024-12-19,04:10pm,NBA
Collin Sexton,UTA,DET,Rebs+Asts,6.0,2024-12-19,04:10pm,NBA
Collin Sexton,UTA,DET 1st Half,Points,7.5,2024-12-19,04:10pm,NBA1H
Jalen Duren,DET,UTA 1st Half,Points,5.5,2024-12-19,04:10pm,NBA1H
Collin Sexton,UTA,DET,Points,15.0,2024-12-19,04:10pm,NBA
Collin Sexton,UTA,DET 1st Half,Pts+Rebs+Asts,10.5,2024-12-19,04:10pm,NBA1H
Collin Sexton,UTA,DET,Pts+Rebs,17.5,2024-12-19,04:10pm,NBA
Bijan Robinson,ATL,NYG 1st Half,Rush Yards,42.5,2024-12-22,10:00am,NFL1H
Bijan Robinson,ATL,NYG 1st Half,Receiving Yards,11.5,2024-12-22,10:00am,NFL1H
Bijan Robinson,ATL,NYG,Rush Yards,90.5,2024-12-22,10:00am,NFL
Jaden Ivey,DET,UTA,Rebs+Asts,7.0,2024-12-19,04:10pm,NBA
Jaden Ivey,DET,UTA 1st Half,Pts+Rebs+Asts,12.0,2024-12-19,04:10pm,NBA1H
Jaden Ivey,DET,UTA,Blks+Stls,1.5,2024-12-19,04:10pm,NBA
Jaden Ivey,DET,UTA,Pts+Asts,19.5,2024-12-19,04:10pm,NBA
Tobias Harris,DET,UTA 1st Half,Points,7.0,2024-12-19,04:10pm,NBA1H
Jaden Ivey,DET,UTA,Points,15.5,2024-12-19,04:10pm,NBA
Jaden Ivey,DET,UTA,3-PT Made,1.5,2024-12-19,04:10pm,NBA
Jaden Ivey,DET,UTA,Pts+Rebs+Asts,23.5,2024-12-19,04:10pm,NBA
John Collins,UTA,DET 1Q,Points,4.0,2024-12-19,04:10pm,NBA1Q
John Collins,UTA,DET 1Q,Assists,0.5,2024-12-19,04:10pm,NBA1Q
Jaden Ivey,DET,UTA,Pts+Rebs,19.5,2024-12-19,04:10pm,NBA
Drake London,ATL,NYG 1st Half,Receiving Yards,33.5,2024-12-22,10:00am,NFL1H
John Collins,UTA,DET 1st Half,Points,8.5,2024-12-19,04:10pm,NBA1H
John Collins,UTA,DET,Pts+Rebs,25.5,2024-12-19,04:10pm,NBA
John Collins,UTA,DET,Pts+Rebs+Asts,28.5,2024-12-19,04:10pm,NBA
John Collins,UTA,DET,Rebs+Asts,11.0,2024-12-19,04:10pm,NBA
Jalen Duren,DET,UTA 1Q,Rebounds,2.5,2024-12-19,04:10pm,NBA1Q
John Collins,UTA,DET,Pts+Asts,19.0,2024-12-19,04:10pm,NBA
John Collins,UTA,DET,Rebounds,8.5,2024-12-19,04:10pm,NBA
John Collins,UTA,DET 1st Half,Pts+Rebs+Asts,14.0,2024-12-19,04:10pm,NBA1H
Walker Kessler,UTA,DET 1st Half,Points,5.0,2024-12-19,04:10pm,NBA1H
Drake London,ATL,NYG,Receiving Yards,64.5,2024-12-22,10:00am,NFL
Kyle Pitts,ATL,NYG,Receiving Yards,28.5,2024-12-22,10:00am,NFL
Kyle Pitts,ATL,NYG 1st Half,Receiving Yards,14.5,2024-12-22,10:00am,NFL1H
